
CHE 	304 	40018 	  4.00 	Process Mass Transfer 	University City 	Gennaro J Maffia 	Lecture 	10:00 am - 11:50 am 	TR 	CHE 303  Minimum Grade: D </span><span> and CHE 201  Minimum Grade: D </span><span> and CHE 202  Minimum Grade: D  	Covers, within the context of processes previously introduced, mass transfer in mixtures; diffusion, convection, and continuation of transport phenomena; component separation in continuous contractors; gas absorption; liquid-liquid extraction; and simultaneous heat and mass transfer. 
ECES 	304 	42571 	  0.00 	Dynamic Systems and Stability 	University City 	Paul Roy Kalata 	Recitation/Discussion 	01:00 pm - 01:50 pm 	T 	ECES 301  Minimum Grade: D  	Covers linear time-invariant circuits and systems; two-and multi-terminal resistors, operational-amplifier circuits, first-order circuits, linear and nonlinear second-order systems, state equation and state variables, eigenvalues and eigenvectors, zero-input response, qualitative behavior of x'=Ax (stability and equilibria), qualitative behavior of x'=f(x), phase portraits, equilibrium states. 
CSDN 	304 	42826 	  3.00 	Custom-Designed Major Proj I 	University City 	Kevin D Egan 	Recitation/Discussion 	08:00 am - 10:50 am 	F 	 	Research project sequence for the Custom-Designed Major program. 
ECEL 	304 	40235 	  0.00 	ECE Laboratory IV 	University City 	Suryadevara  Basavaiah 	Lab 	01:00 pm - 02:50 pm 	W 	ECEL 303  Minimum Grade: D  	This course offers laboratory experience, using both modeling software and digital and analog hardware relevant to both electrical and computer engineers.  Multi-week design projects and design teams are used to prepare students for Senior Design work. 
ECEL 	304 	40167 	  0.00 	ECE Laboratory IV 	University City 	Suryadevara  Basavaiah 	Lab 	03:00 pm - 04:50 pm 	R 	ECEL 303  Minimum Grade: D  	This course offers laboratory experience, using both modeling software and digital and analog hardware relevant to both electrical and computer engineers.  Multi-week design projects and design teams are used to prepare students for Senior Design work. 
ECEL 	304 	40168 	  0.00 	ECE Laboratory IV 	University City 	Suryadevara  Basavaiah 	Lab 	11:00 am - 12:50 pm 	R 	ECEL 303  Minimum Grade: D  	This course offers laboratory experience, using both modeling software and digital and analog hardware relevant to both electrical and computer engineers.  Multi-week design projects and design teams are used to prepare students for Senior Design work. 
ECEL 	304 	40169 	  0.00 	ECE Laboratory IV 	University City 	Suryadevara  Basavaiah 	Lab 	01:00 pm - 02:50 pm 	R 	ECEL 303  Minimum Grade: D  	This course offers laboratory experience, using both modeling software and digital and analog hardware relevant to both electrical and computer engineers.  Multi-week design projects and design teams are used to prepare students for Senior Design work. 
WRIT 	304 	42742 	  3.00 	ST: Hospice Journaling 	University City 	Kenneth  Bingham 	Special Topics-Lecture 	03:30 pm - 04:50 pm 	R 	ENGL 103  Minimum Grade: D </span><span> or ENGL 105  Minimum Grade: A  	A variable topics course in writing in which students will read and write in different genres, according to the specific topic (i.e., Writing Fiction; Joking, Comedy and Laughter: Memoir and Autobiography: Nature Writing); emphasis is places on editing and manuscript preparation for publication. This is a writing intensive course. 
MBC 	304 	40873 	  3.00 	Hospital-Based Medical Coding II 	Online 	Katherine E Abel 	Lecture 	 	TBD 	MBC 303  Minimum Grade: D </span><span> or HSAD 303  Minimum Grade: D  	Designed as part two of a two-part sequence, this course continues instruction in the principles of hospital-based medical coding related to the coding for in-patient and out-patient hospital cases by means of the main coding manuals, as well as helping to prepare the students to sit for one of the two national board exams in medical coding. 
ECES 	304 	40121 	  4.00 	Dynamic Systems and Stability 	University City 	Paul Roy Kalata 	Lecture 	12:30 pm - 01:50 pm 	MW 	ECES 301  Minimum Grade: D  	Covers linear time-invariant circuits and systems; two-and multi-terminal resistors, operational-amplifier circuits, first-order circuits, linear and nonlinear second-order systems, state equation and state variables, eigenvalues and eigenvectors, zero-input response, qualitative behavior of x'=Ax (stability and equilibria), qualitative behavior of x'=f(x), phase portraits, equilibrium states. 
ECEL 	304 	40170 	  2.00 	ECE Laboratory IV 	University City 	Suryadevara  Basavaiah 	Lecture 	01:00 pm - 01:50 pm 	T 	ECEL 303  Minimum Grade: D  	This course offers laboratory experience, using both modeling software and digital and analog hardware relevant to both electrical and computer engineers.  Multi-week design projects and design teams are used to prepare students for Senior Design work. 
CULA 	305 	40309 	  3.00 	Fundamentals of Italian Cuisine 	University City 	Michael J Traud 	Lecture & Lab 	09:00 am - 01:50 pm 	T 	CULA 120  Minimum Grade: D </span><span> or CULA 115  Minimum Grade: D  	Students will be presented with the philosophy of traditional Italian cooking as it is articulated in the culture of Italy.  There will be a strong emphasis on regional ingredients and recipes.  Topics include: basic menu language, terminology, preparation of various antipasti, pasta, and risotto. 
NURS 	305 	40354 	  6.00 	Comprehensive Adult Nursing II 	Center City 	Amira  Clemens 	Lecture 	10:00 am - 11:50 am 	MW 	NURS 300  Minimum Grade: C </span><span> and NURS 301  Minimum Grade: C  	This course is a continuation of NURS 300.  It will focus on the development of selected competencies for nursing care assessment and management of adults with predictable human responses to specific system alterations.  Risk reduction, recovery, and rehabilitation of patients with selected disease processes and common clinical problems are addressed.  Didactic medical-surgical content will focus on the gastrointestinal, renal, immunologic, integrumentary, sensorineural, neurologic, musculoskeletal, male reproductive, and infectious disease systems.  Home care principles and health policy for adults with common acute and chronic illnesses and diseases will also be explored. Selected general medical-surgical settings and home-care agencies will be utilized for clinical practice. 
INTR 	305 	41990 	  3.00 	Visual Culture: Furniture 	University City 	Karin Sundstedt Kuenstler 	Lecture & Lab 	09:30 am - 12:20 pm 	TR 	   	An overview of furniture in relationship to interiors, and its influences reaching from the roots of antiquity to the impact of technology in today's products.  It is the study of artifacts from various time periods and cultures in relation to social and political developments, life and work styles, visual arts, and economic influences. 
BMES 	305 	42436 	  2.00 	Laboratory V: Musculoskeletal Anatomy for Biomedical Engineers 	Center City 	Noel M Goodstadt 	Lecture & Lab 	08:00 am - 10:50 am 	M 	(BIO 201  Minimum Grade: D </span><span> or BMES 235  Minimum Grade: D )</span><span> and MEM 202  Minimum Grade: D  	This course provides an opportunity for students to study the anatomy and biomechanics of select articulations of the human body.  While the main emphasis will be on the musculoskeletal structures associated with each articulation, major neural and vascular structures will be studied as well. 
CSDN 	305 	42827 	  3.00 	Custom-Designed Major Project II 	University City 	Kevin D Egan 	Recitation/Discussion 	11:00 am - 01:50 pm 	F 	 	Research project sequence for the Custom-Designed Major program. 
NURS 	305 	42076 	  6.00 	Comprehensive Adult Nursing II 	Center City 	Lori A Wheeler 	Lecture & Lab 	08:00 am - 09:50 am 	MW 	NURS 300  Minimum Grade: C </span><span> and NURS 301  Minimum Grade: C  	This course is a continuation of NURS 300.  It will focus on the development of selected competencies for nursing care assessment and management of adults with predictable human responses to specific system alterations.  Risk reduction, recovery, and rehabilitation of patients with selected disease processes and common clinical problems are addressed.  Didactic medical-surgical content will focus on the gastrointestinal, renal, immunologic, integrumentary, sensorineural, neurologic, musculoskeletal, male reproductive, and infectious disease systems.  Home care principles and health policy for adults with common acute and chronic illnesses and diseases will also be explored. Selected general medical-surgical settings and home-care agencies will be utilized for clinical practice. 
NURS 	305 	42700 	  6.00 	Comprehensive Adult Nursing II 	Center City 	Donna M Trinkaus 	Lecture 	06:00 pm - 09:50 pm 	T 	NURS 300  Minimum Grade: C </span><span> and NURS 301  Minimum Grade: C  	This course is a continuation of NURS 300.  It will focus on the development of selected competencies for nursing care assessment and management of adults with predictable human responses to specific system alterations.  Risk reduction, recovery, and rehabilitation of patients with selected disease processes and common clinical problems are addressed.  Didactic medical-surgical content will focus on the gastrointestinal, renal, immunologic, integrumentary, sensorineural, neurologic, musculoskeletal, male reproductive, and infectious disease systems.  Home care principles and health policy for adults with common acute and chronic illnesses and diseases will also be explored. Selected general medical-surgical settings and home-care agencies will be utilized for clinical practice. 
NURS 	305 	43546 	  0.00 	Comprehensive Adult Nursing II 	Off Campus 	Kelly A Kelly 	Clinical 	 	TBD 	NURS 300  Minimum Grade: C </span><span> and NURS 301  Minimum Grade: C  	This course is a continuation of NURS 300.  It will focus on the development of selected competencies for nursing care assessment and management of adults with predictable human responses to specific system alterations.  Risk reduction, recovery, and rehabilitation of patients with selected disease processes and common clinical problems are addressed.  Didactic medical-surgical content will focus on the gastrointestinal, renal, immunologic, integrumentary, sensorineural, neurologic, musculoskeletal, male reproductive, and infectious disease systems.  Home care principles and health policy for adults with common acute and chronic illnesses and diseases will also be explored. Selected general medical-surgical settings and home-care agencies will be utilized for clinical practice. 
NURS 	305 	43547 	  0.00 	Comprehensive Adult Nursing II 	Off Campus 	Patricia A Rexer 	Clinical 	 	TBD 	NURS 300  Minimum Grade: C </span><span> and NURS 301  Minimum Grade: C  	This course is a continuation of NURS 300.  It will focus on the development of selected competencies for nursing care assessment and management of adults with predictable human responses to specific system alterations.  Risk reduction, recovery, and rehabilitation of patients with selected disease processes and common clinical problems are addressed.  Didactic medical-surgical content will focus on the gastrointestinal, renal, immunologic, integrumentary, sensorineural, neurologic, musculoskeletal, male reproductive, and infectious disease systems.  Home care principles and health policy for adults with common acute and chronic illnesses and diseases will also be explored. Selected general medical-surgical settings and home-care agencies will be utilized for clinical practice. 
